chrom,start,end,region,panel
chr10,43725053,43725054,chr10_43725007_43725109,TSMA_panel
chr10,43725061,43725062,chr10_43725007_43725109,TSMA_panel
chr10,43725071,43725072,chr10_43725007_43725109,TSMA_panel
chr10,43725074,43725075,chr10_43725007_43725109,TSMA_panel
chr10,43725109,43725110,chr10_43725007_43725109,TSMA_panel
chr10,44788341,44788342,chr10_44788339_44788440,TSMA_panel
chr10,44788369,44788370,chr10_44788339_44788440,TSMA_panel
chr10,44788392,44788393,chr10_44788339_44788440,TSMA_panel
chr10,44788395,44788396,chr10_44788339_44788440,TSMA_panel
chr10,44788404,44788405,chr10_44788339_44788440,TSMA_panel
chr10,44788406,44788407,chr10_44788339_44788440,TSMA_panel
chr10,44788417,44788418,chr10_44788339_44788440,TSMA_panel
chr10,44788430,44788431,chr10_44788339_44788440,TSMA_panel
chr10,44788440,44788441,chr10_44788339_44788440,TSMA_panel
chr10,44879444,44879445,chr10_44879442_44879524,TSMA_panel
chr10,44879460,44879461,chr10_44879442_44879524,TSMA_panel
chr10,44879465,44879466,chr10_44879442_44879524,TSMA_panel
chr10,44879480,44879481,chr10_44879442_44879524,TSMA_panel
chr10,44879514,44879515,chr10_44879442_44879524,TSMA_panel
chr10,44879524,44879525,chr10_44879442_44879524,TSMA_panel
chr10,44879694,44879695,chr10_44879692_44879780,TSMA_panel
chr10,44879715,44879716,chr10_44879692_44879780,TSMA_panel
chr10,44879723,44879724,chr10_44879692_44879780,TSMA_panel
chr10,44879725,44879726,chr10_44879692_44879780,TSMA_panel
chr10,44879727,44879728,chr10_44879692_44879780,TSMA_panel
chr10,44879737,44879738,chr10_44879692_44879780,TSMA_panel
chr10,44879739,44879740,chr10_44879692_44879780,TSMA_panel
chr10,44879742,44879743,chr10_44879692_44879780,TSMA_panel
chr10,44879747,44879748,chr10_44879692_44879780,TSMA_panel
chr10,44879752,44879753,chr10_44879692_44879780,TSMA_panel
chr10,44879754,44879755,chr10_44879692_44879780,TSMA_panel
chr10,44879770,44879771,chr10_44879692_44879780,TSMA_panel
chr10,44879772,44879773,chr10_44879692_44879780,TSMA_panel
chr10,44879780,44879781,chr10_44879692_44879780,TSMA_panel
chr10,45914484,45914485,chr10_45914482_45914578,TSMA_panel
chr10,45914509,45914510,chr10_45914482_45914578,TSMA_panel
chr10,45914525,45914526,chr10_45914482_45914578,TSMA_panel
chr10,45914528,45914529,chr10_45914482_45914578,TSMA_panel
chr10,45914537,45914538,chr10_45914482_45914578,TSMA_panel
chr10,45914550,45914551,chr10_45914482_45914578,TSMA_panel
chr10,45914559,45914560,chr10_45914482_45914578,TSMA_panel
chr10,45914567,45914568,chr10_45914482_45914578,TSMA_panel
chr10,45914578,45914579,chr10_45914482_45914578,TSMA_panel
chr10,45916051,45916052,chr10_45916049_45916128,TSMA_panel
chr10,45916066,45916067,chr10_45916049_45916128,TSMA_panel
chr10,45916084,45916085,chr10_45916049_45916128,TSMA_panel
chr10,45916101,45916102,chr10_45916049_45916128,TSMA_panel
chr10,45916104,45916105,chr10_45916049_45916128,TSMA_panel
chr10,45916128,45916129,chr10_45916049_45916128,TSMA_panel
chr10,70321346,70321347,chr10_70321344_70321407,TSMA_panel
chr10,70321355,70321356,chr10_70321344_70321407,TSMA_panel
chr10,70321373,70321374,chr10_70321344_70321407,TSMA_panel
chr10,70321379,70321380,chr10_70321344_70321407,TSMA_panel
chr10,70321383,70321384,chr10_70321344_70321407,TSMA_panel
chr10,70321391,70321392,chr10_70321344_70321407,TSMA_panel
chr10,70321395,70321396,chr10_70321344_70321407,TSMA_panel
chr10,70321407,70321408,chr10_70321344_70321407,TSMA_panel
chr11,129565526,129565527,chr11_129565524_129565617,TSMA_panel
chr11,129565572,129565573,chr11_129565524_129565617,TSMA_panel
chr11,129565574,129565575,chr11_129565524_129565617,TSMA_panel
chr11,129565594,129565595,chr11_129565524_129565617,TSMA_panel
chr11,129565617,129565618,chr11_129565524_129565617,TSMA_panel
chr11,129565651,129565652,chr11_129565649_129565702,TSMA_panel
chr11,129565655,129565656,chr11_129565649_129565702,TSMA_panel
chr11,129565667,129565668,chr11_129565649_129565702,TSMA_panel
chr11,129565693,129565694,chr11_129565649_129565702,TSMA_panel
chr11,129565702,129565703,chr11_129565649_129565702,TSMA_panel
chr11,131781465,131781466,chr11_131781463_131781565,TSMA_panel
chr11,131781469,131781470,chr11_131781463_131781565,TSMA_panel
chr11,131781474,131781475,chr11_131781463_131781565,TSMA_panel
chr11,131781507,131781508,chr11_131781463_131781565,TSMA_panel
chr11,131781512,131781513,chr11_131781463_131781565,TSMA_panel
chr11,131781517,131781518,chr11_131781463_131781565,TSMA_panel
chr11,131781531,131781532,chr11_131781463_131781565,TSMA_panel
chr11,131781565,131781566,chr11_131781463_131781565,TSMA_panel
chr11,133906673,133906674,chr11_133906671_133906769,TSMA_panel
chr11,133906693,133906694,chr11_133906671_133906769,TSMA_panel
chr11,133906717,133906718,chr11_133906671_133906769,TSMA_panel
chr11,133906736,133906737,chr11_133906671_133906769,TSMA_panel
chr11,133906738,133906739,chr11_133906671_133906769,TSMA_panel
chr11,133906740,133906741,chr11_133906671_133906769,TSMA_panel
chr11,133906746,133906747,chr11_133906671_133906769,TSMA_panel
chr11,133906761,133906762,chr11_133906671_133906769,TSMA_panel
chr11,133906769,133906770,chr11_133906671_133906769,TSMA_panel
chr11,133906799,133906800,chr11_133906797_133906893,TSMA_panel
chr11,133906815,133906816,chr11_133906797_133906893,TSMA_panel
chr11,133906819,133906820,chr11_133906797_133906893,TSMA_panel
chr11,133906832,133906833,chr11_133906797_133906893,TSMA_panel
chr11,133906875,133906876,chr11_133906797_133906893,TSMA_panel
chr11,133906881,133906882,chr11_133906797_133906893,TSMA_panel
chr11,133906893,133906894,chr11_133906797_133906893,TSMA_panel
chr11,133906902,133906903,chr11_133906900_133906984,TSMA_panel
chr11,133906904,133906905,chr11_133906900_133906984,TSMA_panel
chr11,133906917,133906918,chr11_133906900_133906984,TSMA_panel
chr11,133906922,133906923,chr11_133906900_133906984,TSMA_panel
chr11,133906931,133906932,chr11_133906900_133906984,TSMA_panel
chr11,133906936,133906937,chr11_133906900_133906984,TSMA_panel
chr11,133906954,133906955,chr11_133906900_133906984,TSMA_panel
chr11,133906964,133906965,chr11_133906900_133906984,TSMA_panel
chr11,133906984,133906985,chr11_133906900_133906984,TSMA_panel
chr11,133938757,133938758,chr11_133938755_133938856,TSMA_panel
chr11,133938788,133938789,chr11_133938755_133938856,TSMA_panel
chr11,133938801,133938802,chr11_133938755_133938856,TSMA_panel
chr11,133938810,133938811,chr11_133938755_133938856,TSMA_panel
chr11,133938851,133938852,chr11_133938755_133938856,TSMA_panel
chr11,133938856,133938857,chr11_133938755_133938856,TSMA_panel
chr11,134281814,134281815,chr11_134281812_134281911,TSMA_panel
chr11,134281824,134281825,chr11_134281812_134281911,TSMA_panel
chr11,134281831,134281832,chr11_134281812_134281911,TSMA_panel
chr11,134281839,134281840,chr11_134281812_134281911,TSMA_panel
chr11,134281857,134281858,chr11_134281812_134281911,TSMA_panel
chr11,134281859,134281860,chr11_134281812_134281911,TSMA_panel
chr11,134281866,134281867,chr11_134281812_134281911,TSMA_panel
chr11,134281868,134281869,chr11_134281812_134281911,TSMA_panel
chr11,134281870,134281871,chr11_134281812_134281911,TSMA_panel
chr11,134281874,134281875,chr11_134281812_134281911,TSMA_panel
chr11,134281878,134281879,chr11_134281812_134281911,TSMA_panel
chr11,134281883,134281884,chr11_134281812_134281911,TSMA_panel
chr11,134281887,134281888,chr11_134281812_134281911,TSMA_panel
chr11,134281893,134281894,chr11_134281812_134281911,TSMA_panel
chr11,134281896,134281897,chr11_134281812_134281911,TSMA_panel
chr11,134281901,134281902,chr11_134281812_134281911,TSMA_panel
chr11,134281906,134281907,chr11_134281812_134281911,TSMA_panel
chr11,134281911,134281912,chr11_134281812_134281911,TSMA_panel
chr11,2905378,2905379,chr11_2905376_2905475,TSMA_panel
chr11,2905380,2905381,chr11_2905376_2905475,TSMA_panel
chr11,2905382,2905383,chr11_2905376_2905475,TSMA_panel
chr11,2905384,2905385,chr11_2905376_2905475,TSMA_panel
chr11,2905388,2905389,chr11_2905376_2905475,TSMA_panel
chr11,2905397,2905398,chr11_2905376_2905475,TSMA_panel
chr11,2905403,2905404,chr11_2905376_2905475,TSMA_panel
chr11,2905408,2905409,chr11_2905376_2905475,TSMA_panel
chr11,2905416,2905417,chr11_2905376_2905475,TSMA_panel
chr11,2905427,2905428,chr11_2905376_2905475,TSMA_panel
chr11,2905437,2905438,chr11_2905376_2905475,TSMA_panel
chr11,2905439,2905440,chr11_2905376_2905475,TSMA_panel
chr11,2905444,2905445,chr11_2905376_2905475,TSMA_panel
chr11,2905446,2905447,chr11_2905376_2905475,TSMA_panel
chr11,2905451,2905452,chr11_2905376_2905475,TSMA_panel
chr11,2905455,2905456,chr11_2905376_2905475,TSMA_panel
chr11,2905466,2905467,chr11_2905376_2905475,TSMA_panel
chr11,2905469,2905470,chr11_2905376_2905475,TSMA_panel
chr11,2905475,2905476,chr11_2905376_2905475,TSMA_panel
chr11,3465188,3465189,chr11_3465186_3465238,TSMA_panel
chr11,3465193,3465194,chr11_3465186_3465238,TSMA_panel
chr11,3465203,3465204,chr11_3465186_3465238,TSMA_panel
chr11,3465216,3465217,chr11_3465186_3465238,TSMA_panel
chr11,3465230,3465231,chr11_3465186_3465238,TSMA_panel
chr11,3465238,3465239,chr11_3465186_3465238,TSMA_panel
chr11,63656129,63656130,chr11_63656127_63656227,TSMA_panel
chr11,63656188,63656189,chr11_63656127_63656227,TSMA_panel
chr11,63656194,63656195,chr11_63656127_63656227,TSMA_panel
chr11,63656200,63656201,chr11_63656127_63656227,TSMA_panel
chr11,63656223,63656224,chr11_63656127_63656227,TSMA_panel
chr11,63656227,63656228,chr11_63656127_63656227,TSMA_panel
chr11,63767971,63767972,chr11_63767969_63768069,TSMA_panel
chr11,63767975,63767976,chr11_63767969_63768069,TSMA_panel
chr11,63768000,63768001,chr11_63767969_63768069,TSMA_panel
chr11,63768005,63768006,chr11_63767969_63768069,TSMA_panel
chr11,63768012,63768013,chr11_63767969_63768069,TSMA_panel
chr11,63768017,63768018,chr11_63767969_63768069,TSMA_panel
chr11,63768032,63768033,chr11_63767969_63768069,TSMA_panel
chr11,63768040,63768041,chr11_63767969_63768069,TSMA_panel
chr11,63768042,63768043,chr11_63767969_63768069,TSMA_panel
chr11,63768053,63768054,chr11_63767969_63768069,TSMA_panel
chr11,63768063,63768064,chr11_63767969_63768069,TSMA_panel
chr11,63768069,63768070,chr11_63767969_63768069,TSMA_panel
chr11,63804316,63804317,chr11_63804314_63804408,TSMA_panel
chr11,63804321,63804322,chr11_63804314_63804408,TSMA_panel
chr11,63804326,63804327,chr11_63804314_63804408,TSMA_panel
chr11,63804329,63804330,chr11_63804314_63804408,TSMA_panel
chr11,63804332,63804333,chr11_63804314_63804408,TSMA_panel
chr11,63804336,63804337,chr11_63804314_63804408,TSMA_panel
chr11,63804346,63804347,chr11_63804314_63804408,TSMA_panel
chr11,63804348,63804349,chr11_63804314_63804408,TSMA_panel
chr11,63804364,63804365,chr11_63804314_63804408,TSMA_panel
chr11,63804390,63804391,chr11_63804314_63804408,TSMA_panel
chr11,63804408,63804409,chr11_63804314_63804408,TSMA_panel
chr11,66885375,66885376,chr11_66885375_66885477,TSMA_panel
chr11,66885377,66885378,chr11_66885375_66885477,TSMA_panel
chr11,66885384,66885385,chr11_66885375_66885477,TSMA_panel
chr11,66885389,66885390,chr11_66885375_66885477,TSMA_panel
chr11,66885401,66885402,chr11_66885375_66885477,TSMA_panel
chr11,66885404,66885405,chr11_66885375_66885477,TSMA_panel
chr11,66885411,66885412,chr11_66885375_66885477,TSMA_panel
chr11,66885415,66885416,chr11_66885375_66885477,TSMA_panel
chr11,66885427,66885428,chr11_66885375_66885477,TSMA_panel
chr11,66885430,66885431,chr11_66885375_66885477,TSMA_panel
chr11,66885440,66885441,chr11_66885375_66885477,TSMA_panel
chr11,66885442,66885443,chr11_66885375_66885477,TSMA_panel
chr11,66885444,66885445,chr11_66885375_66885477,TSMA_panel
chr11,66885452,66885453,chr11_66885375_66885477,TSMA_panel
chr11,66885454,66885455,chr11_66885375_66885477,TSMA_panel
chr11,66885477,66885478,chr11_66885375_66885477,TSMA_panel
chr11,66885481,66885482,chr11_66885479_66885577,TSMA_panel
chr11,66885490,66885491,chr11_66885479_66885577,TSMA_panel
chr11,66885492,66885493,chr11_66885479_66885577,TSMA_panel
chr11,66885496,66885497,chr11_66885479_66885577,TSMA_panel
chr11,66885501,66885502,chr11_66885479_66885577,TSMA_panel
chr11,66885511,66885512,chr11_66885479_66885577,TSMA_panel
chr11,66885520,66885521,chr11_66885479_66885577,TSMA_panel
chr11,66885525,66885526,chr11_66885479_66885577,TSMA_panel
chr11,66885532,66885533,chr11_66885479_66885577,TSMA_panel
chr11,66885538,66885539,chr11_66885479_66885577,TSMA_panel
chr11,66885543,66885544,chr11_66885479_66885577,TSMA_panel
chr11,66885545,66885546,chr11_66885479_66885577,TSMA_panel
chr11,66885555,66885556,chr11_66885479_66885577,TSMA_panel
chr11,66885564,66885565,chr11_66885479_66885577,TSMA_panel
chr11,66885569,66885570,chr11_66885479_66885577,TSMA_panel
chr11,66885574,66885575,chr11_66885479_66885577,TSMA_panel
chr11,66885577,66885578,chr11_66885479_66885577,TSMA_panel
chr11,67035439,67035440,chr11_67035437_67035517,TSMA_panel
chr11,67035445,67035446,chr11_67035437_67035517,TSMA_panel
chr11,67035450,67035451,chr11_67035437_67035517,TSMA_panel
chr11,67035463,67035464,chr11_67035437_67035517,TSMA_panel
chr11,67035517,67035518,chr11_67035437_67035517,TSMA_panel
chr11,67037936,67037937,chr11_67037934_67038007,TSMA_panel
chr11,67037944,67037945,chr11_67037934_67038007,TSMA_panel
chr11,67037961,67037962,chr11_67037934_67038007,TSMA_panel
chr11,67037983,67037984,chr11_67037934_67038007,TSMA_panel
chr11,67038007,67038008,chr11_67037934_67038007,TSMA_panel
chr11,67044452,67044453,chr11_67044450_67044551,TSMA_panel
chr11,67044469,67044470,chr11_67044450_67044551,TSMA_panel
chr11,67044483,67044484,chr11_67044450_67044551,TSMA_panel
chr11,67044513,67044514,chr11_67044450_67044551,TSMA_panel
chr11,67044545,67044546,chr11_67044450_67044551,TSMA_panel
chr11,67044551,67044552,chr11_67044450_67044551,TSMA_panel
chr11,67045113,67045114,chr11_67045111_67045201,TSMA_panel
chr11,67045115,67045116,chr11_67045111_67045201,TSMA_panel
chr11,67045119,67045120,chr11_67045111_67045201,TSMA_panel
chr11,67045135,67045136,chr11_67045111_67045201,TSMA_panel
chr11,67045160,67045161,chr11_67045111_67045201,TSMA_panel
chr11,67045177,67045178,chr11_67045111_67045201,TSMA_panel
chr11,67045184,67045185,chr11_67045111_67045201,TSMA_panel
chr11,67045201,67045202,chr11_67045111_67045201,TSMA_panel
chr11,67176846,67176847,chr11_67176844_67176946,TSMA_panel
chr11,67176854,67176855,chr11_67176844_67176946,TSMA_panel
chr11,67176886,67176887,chr11_67176844_67176946,TSMA_panel
chr11,67176902,67176903,chr11_67176844_67176946,TSMA_panel
chr11,67176914,67176915,chr11_67176844_67176946,TSMA_panel
chr11,67176946,67176947,chr11_67176844_67176946,TSMA_panel
chr11,67177277,67177278,chr11_67177275_67177373,TSMA_panel
chr11,67177282,67177283,chr11_67177275_67177373,TSMA_panel
chr11,67177296,67177297,chr11_67177275_67177373,TSMA_panel
chr11,67177316,67177317,chr11_67177275_67177373,TSMA_panel
chr11,67177373,67177374,chr11_67177275_67177373,TSMA_panel
chr11,67204667,67204668,chr11_67204665_67204747,TSMA_panel
chr11,67204693,67204694,chr11_67204665_67204747,TSMA_panel
chr11,67204697,67204698,chr11_67204665_67204747,TSMA_panel
chr11,67204719,67204720,chr11_67204665_67204747,TSMA_panel
chr11,67204723,67204724,chr11_67204665_67204747,TSMA_panel
chr11,67204747,67204748,chr11_67204665_67204747,TSMA_panel
chr11,67351308,67351309,chr11_67351306_67351400,TSMA_panel
chr11,67351323,67351324,chr11_67351306_67351400,TSMA_panel
chr11,67351325,67351326,chr11_67351306_67351400,TSMA_panel
chr11,67351327,67351328,chr11_67351306_67351400,TSMA_panel
chr11,67351332,67351333,chr11_67351306_67351400,TSMA_panel
chr11,67351334,67351335,chr11_67351306_67351400,TSMA_panel
chr11,67351340,67351341,chr11_67351306_67351400,TSMA_panel
chr11,67351378,67351379,chr11_67351306_67351400,TSMA_panel
chr11,67351392,67351393,chr11_67351306_67351400,TSMA_panel
chr11,67351400,67351401,chr11_67351306_67351400,TSMA_panel
chr11,68096017,68096018,chr11_68096015_68096076,TSMA_panel
chr11,68096037,68096038,chr11_68096015_68096076,TSMA_panel
chr11,68096049,68096050,chr11_68096015_68096076,TSMA_panel
chr11,68096069,68096070,chr11_68096015_68096076,TSMA_panel
chr11,68096076,68096077,chr11_68096015_68096076,TSMA_panel
chr11,68610703,68610704,chr11_68610701_68610798,TSMA_panel
chr11,68610706,68610707,chr11_68610701_68610798,TSMA_panel
chr11,68610730,68610731,chr11_68610701_68610798,TSMA_panel
chr11,68610743,68610744,chr11_68610701_68610798,TSMA_panel
chr11,68610796,68610797,chr11_68610701_68610798,TSMA_panel
chr11,68610798,68610799,chr11_68610701_68610798,TSMA_panel
chr11,68611628,68611629,chr11_68611626_68611712,TSMA_panel
chr11,68611636,68611637,chr11_68611626_68611712,TSMA_panel
chr11,68611648,68611649,chr11_68611626_68611712,TSMA_panel
chr11,68611654,68611655,chr11_68611626_68611712,TSMA_panel
chr11,68611656,68611657,chr11_68611626_68611712,TSMA_panel
chr11,68611659,68611660,chr11_68611626_68611712,TSMA_panel
chr11,68611676,68611677,chr11_68611626_68611712,TSMA_panel
chr11,68611703,68611704,chr11_68611626_68611712,TSMA_panel
chr11,68611706,68611707,chr11_68611626_68611712,TSMA_panel
chr11,68611712,68611713,chr11_68611626_68611712,TSMA_panel
chr11,68622680,68622681,chr11_68622678_68622769,TSMA_panel
chr11,68622705,68622706,chr11_68622678_68622769,TSMA_panel
chr11,68622723,68622724,chr11_68622678_68622769,TSMA_panel
chr11,68622731,68622732,chr11_68622678_68622769,TSMA_panel
chr11,68622739,68622740,chr11_68622678_68622769,TSMA_panel
chr11,68622752,68622753,chr11_68622678_68622769,TSMA_panel
chr11,68622758,68622759,chr11_68622678_68622769,TSMA_panel
chr11,68622765,68622766,chr11_68622678_68622769,TSMA_panel
chr11,68622767,68622768,chr11_68622678_68622769,TSMA_panel
chr11,68622769,68622770,chr11_68622678_68622769,TSMA_panel
chr11,68622903,68622904,chr11_68622901_68622994,TSMA_panel
chr11,68622913,68622914,chr11_68622901_68622994,TSMA_panel
chr11,68622928,68622929,chr11_68622901_68622994,TSMA_panel
chr11,68622961,68622962,chr11_68622901_68622994,TSMA_panel
chr11,68622964,68622965,chr11_68622901_68622994,TSMA_panel
chr11,68622967,68622968,chr11_68622901_68622994,TSMA_panel
chr11,68622994,68622995,chr11_68622901_68622994,TSMA_panel
chr11,69079610,69079611,chr11_69079608_69079707,TSMA_panel
chr11,69079625,69079626,chr11_69079608_69079707,TSMA_panel
chr11,69079653,69079654,chr11_69079608_69079707,TSMA_panel
chr11,69079655,69079656,chr11_69079608_69079707,TSMA_panel
chr11,69079670,69079671,chr11_69079608_69079707,TSMA_panel
chr11,69079707,69079708,chr11_69079608_69079707,TSMA_panel
chr11,69519915,69519916,chr11_69519913_69519996,TSMA_panel
chr11,69519924,69519925,chr11_69519913_69519996,TSMA_panel
chr11,69519928,69519929,chr11_69519913_69519996,TSMA_panel
chr11,69519962,69519963,chr11_69519913_69519996,TSMA_panel
chr11,69519974,69519975,chr11_69519913_69519996,TSMA_panel
chr11,69519996,69519997,chr11_69519913_69519996,TSMA_panel
chr11,69520369,69520370,chr11_69520367_69520460,TSMA_panel
chr11,69520415,69520416,chr11_69520367_69520460,TSMA_panel
chr11,69520418,69520419,chr11_69520367_69520460,TSMA_panel
chr11,69520421,69520422,chr11_69520367_69520460,TSMA_panel
chr11,69520460,69520461,chr11_69520367_69520460,TSMA_panel
chr11,69527123,69527124,chr11_69527121_69527203,TSMA_panel
chr11,69527126,69527127,chr11_69527121_69527203,TSMA_panel
chr11,69527150,69527151,chr11_69527121_69527203,TSMA_panel
chr11,69527166,69527167,chr11_69527121_69527203,TSMA_panel
chr11,69527190,69527191,chr11_69527121_69527203,TSMA_panel
chr11,69527201,69527202,chr11_69527121_69527203,TSMA_panel
chr11,69527203,69527204,chr11_69527121_69527203,TSMA_panel
chr11,69590199,69590200,chr11_69590197_69590287,TSMA_panel
chr11,69590203,69590204,chr11_69590197_69590287,TSMA_panel
chr11,69590208,69590209,chr11_69590197_69590287,TSMA_panel
chr11,69590216,69590217,chr11_69590197_69590287,TSMA_panel
chr11,69590220,69590221,chr11_69590197_69590287,TSMA_panel
chr11,69590222,69590223,chr11_69590197_69590287,TSMA_panel
